Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,temperature,season_points,wet_performance_factor
VER,95.289,30.548,41.257,23.484,30,24,0.5
VER,95.342,30.518,41.282,23.542,30,25,0.5
VER,95.223,30.522,41.14,23.561,30,26,0.5
VER,95.581,30.649,41.338,23.594,30,27,0.5
VER,95.477,30.588,41.272,23.617,30,28,0.5
VER,95.793,30.679,41.485,23.629,30,29,0.5
VER,95.771,30.657,41.47,23.644,30,30,0.5
VER,95.679,30.635,41.435,23.609,30,31,0.5
VER,95.886,30.669,41.519,23.698,30,32,0.5
VER,95.863,30.69,41.459,23.714,30,33,0.5
VER,96.133,30.685,41.661,23.787,30,34,0.5
VER,96.018,30.727,41.557,23.734,30,35,0.5
VER,96.205,30.794,41.561,23.85,30,36,0.5
VER,99.234,30.877,41.634,26.723,30,37,0.5
VER,116.445,51.526,41.562,23.357,30,38,0.5
VER,92.608,29.741,39.916,22.951,30,39,0.5
VER,96.589,31.014,42.023,23.552,30,40,0.5
VER,95.29,30.697,41.281,23.312,30,41,0.5
VER,94.667,30.477,40.996,23.194,30,42,0.5
VER,94.151,30.132,40.772,23.247,30,43,0.5
VER,94.531,30.348,40.805,23.378,30,44,0.5
VER,94.249,30.18,40.825,23.244,30,45,0.5
VER,94.193,30.301,40.682,23.21,30,46,0.5
VER,94.239,30.267,40.704,23.268,30,47,0.5
VER,94.35,30.245,40.738,23.367,30,48,0.5
VER,94.403,30.246,40.804,23.353,30,49,0.5
VER,94.783,30.229,40.928,23.626,30,50,0.5
VER,94.34,30.003,40.834,23.503,30,51,0.5
VER,94.906,30.333,40.919,23.654,30,52,0.5
VER,95.6,30.528,41.382,23.69,30,53,0.5
VER,95.334,30.427,41.227,23.68,30,54,0.5
VER,95.184,30.493,41.22,23.471,30,55,0.5
VER,94.671,30.256,40.87,23.545,30,56,0.5
VER,94.923,30.384,40.91,23.629,30,57,0.5
PER,96.541,30.678,41.867,23.996,30,57,0.5
PER,97.297,30.596,42.478,24.223,30,58,0.5
PER,97.722,30.716,42.623,24.383,30,59,0.5
PER,98.044,30.997,42.754,24.293,30,60,0.5
PER,97.823,30.843,42.702,24.278,30,61,0.5
PER,97.821,31.013,42.682,24.126,30,62,0.5
PER,97.838,31.305,42.428,24.105,30,63,0.5
PER,97.596,31.145,42.395,24.056,30,64,0.5
PER,97.63,31.178,42.322,24.13,30,65,0.5
PER,97.836,31.054,42.473,24.309,30,66,0.5
PER,100.277,30.891,42.506,26.88,30,67,0.5
PER,117.624,51.896,41.803,23.925,30,68,0.5
PER,95.606,30.063,41.855,23.688,30,69,0.5
PER,96.815,30.785,41.795,24.235,30,70,0.5
PER,95.783,30.569,41.558,23.656,30,71,0.5
PER,96.454,30.922,41.823,23.709,30,72,0.5
PER,96.311,30.803,41.835,23.673,30,73,0.5
PER,96.038,30.702,41.633,23.703,30,74,0.5
PER,96.278,30.918,41.686,23.674,30,75,0.5
PER,96.165,30.849,41.61,23.706,30,76,0.5
PER,96.037,30.824,41.536,23.677,30,77,0.5
PER,96.249,30.84,41.729,23.68,30,78,0.5
PER,96.211,30.792,41.687,23.732,30,79,0.5
PER,96.344,30.878,41.719,23.747,30,80,0.5
PER,96.347,30.938,41.666,23.743,30,81,0.5
PER,96.233,30.853,41.543,23.837,30,82,0.5
PER,96.226,30.929,41.588,23.709,30,83,0.5
PER,96.437,30.926,41.749,23.762,30,84,0.5
PER,96.313,30.916,41.643,23.754,30,85,0.5
PER,96.339,30.843,41.752,23.744,30,86,0.5
PER,96.276,30.856,41.671,23.749,30,87,0.5
PER,96.564,30.907,41.752,23.905,30,88,0.5
PER,96.378,30.84,41.734,23.804,30,89,0.5
PER,96.776,30.938,41.91,23.928,30,90,0.5
PER,99.365,31.014,41.781,26.57,30,91,0.5
PER,115.808,51.096,41.214,23.498,30,92,0.5
PER,94.804,30.581,40.931,23.292,30,93,0.5
PER,94.607,30.563,40.893,23.151,30,94,0.5
PER,94.364,30.4,40.772,23.192,30,95,0.5
PER,94.4,30.351,40.884,23.165,30,96,0.5
PER,94.525,30.299,40.985,23.241,30,97,0.5
PER,94.797,30.403,41.148,23.246,30,98,0.5
PER,94.799,30.389,41.028,23.382,30,99,0.5
PER,94.592,30.338,40.986,23.268,30,100,0.5
PER,94.844,30.41,41.109,23.325,30,101,0.5
PER,94.73,30.281,41.074,23.375,30,102,0.5
PER,94.885,30.358,41.147,23.38,30,103,0.5
PER,94.966,30.4,41.133,23.433,30,104,0.5
PER,95.082,30.366,41.337,23.379,30,105,0.5
PER,94.94,30.36,41.144,23.436,30,106,0.5
PER,95.183,30.577,41.129,23.477,30,107,0.5
PER,95.842,30.638,41.522,23.682,30,108,0.5
PER,95.459,30.578,41.382,23.499,30,109,0.5
PER,95.611,30.683,41.42,23.508,30,110,0.5
PER,95.568,30.539,41.406,23.623,30,111,0.5
PER,95.746,30.521,41.6,23.625,30,112,0.5
SAI,97.236,30.974,42.366,23.896,30,57,0.5
SAI,97.08,31.049,42.179,23.852,30,58,0.5
SAI,97.264,30.957,42.373,23.934,30,59,0.5
SAI,98.032,30.967,42.821,24.244,30,60,0.5
SAI,97.741,30.879,42.803,24.059,30,61,0.5
SAI,98.26,30.847,43.148,24.265,30,62,0.5
SAI,98.183,31.341,42.701,24.141,30,63,0.5
SAI,98.03,30.99,42.868,24.172,30,64,0.5
SAI,97.608,30.819,42.638,24.151,30,65,0.5
SAI,97.656,31.266,42.386,24.004,30,66,0.5
SAI,97.65,31.089,42.46,24.101,30,67,0.5
SAI,97.243,31.025,42.212,24.006,30,68,0.5
SAI,99.753,31.011,42.119,26.623,30,69,0.5
SAI,117.225,51.656,42.013,23.556,30,70,0.5
SAI,96.376,30.412,42.131,23.833,30,71,0.5
SAI,95.507,30.202,41.758,23.547,30,72,0.5
SAI,96.088,30.59,41.964,23.534,30,73,0.5
SAI,96.236,30.805,41.897,23.534,30,74,0.5
SAI,96.034,30.786,41.66,23.588,30,75,0.5
SAI,96.104,30.796,41.752,23.556,30,76,0.5
SAI,96.008,30.686,41.77,23.552,30,77,0.5
SAI,96.149,30.738,41.797,23.614,30,78,0.5
SAI,96.2,30.698,41.881,23.621,30,79,0.5
SAI,96.22,30.724,41.907,23.589,30,80,0.5
SAI,96.221,30.714,41.878,23.629,30,81,0.5
SAI,96.272,30.807,41.836,23.629,30,82,0.5
SAI,96.534,30.901,41.965,23.668,30,83,0.5
SAI,96.6,30.852,41.97,23.778,30,84,0.5
SAI,96.337,30.746,41.897,23.694,30,85,0.5
SAI,96.537,30.851,41.959,23.727,30,86,0.5
SAI,96.762,30.873,42.115,23.774,30,87,0.5
SAI,96.556,30.833,41.987,23.736,30,88,0.5
SAI,96.551,30.858,41.933,23.76,30,89,0.5
SAI,99.274,30.872,42.117,26.285,30,90,0.5
SAI,115.62,50.852,41.528,23.24,30,91,0.5
SAI,95.302,30.695,41.39,23.217,30,92,0.5
SAI,95.1,30.631,41.329,23.14,30,93,0.5
SAI,94.709,30.481,41.066,23.162,30,94,0.5
SAI,94.739,30.382,41.146,23.211,30,95,0.5
SAI,95.041,30.638,41.205,23.198,30,96,0.5
SAI,94.861,30.448,41.195,23.218,30,97,0.5
SAI,94.795,30.387,41.201,23.207,30,98,0.5
SAI,94.507,30.35,40.971,23.186,30,99,0.5
SAI,94.79,30.398,41.123,23.269,30,100,0.5
SAI,94.853,30.466,41.116,23.271,30,101,0.5
SAI,94.901,30.455,41.086,23.36,30,102,0.5
SAI,94.981,30.602,41.028,23.351,30,103,0.5
SAI,95.44,30.499,41.58,23.361,30,104,0.5
SAI,95.142,30.468,41.331,23.343,30,105,0.5
SAI,95.282,30.502,41.387,23.393,30,106,0.5
SAI,95.083,30.522,41.259,23.302,30,107,0.5
SAI,95.211,30.491,41.288,23.432,30,108,0.5
SAI,95.309,30.555,41.277,23.477,30,109,0.5
SAI,95.407,30.699,41.192,23.516,30,110,0.5
SAI,95.305,30.593,41.18,23.532,30,111,0.5
SAI,95.327,30.55,41.125,23.652,30,112,0.5
LEC,96.862,31.166,41.864,23.832,30,57,0.5
LEC,98.062,31.223,42.856,23.983,30,58,0.5
LEC,97.752,30.958,42.784,24.01,30,59,0.5
LEC,98.131,31.192,42.872,24.067,30,60,0.5
LEC,97.782,30.936,42.751,24.095,30,61,0.5
LEC,98.957,31.008,43.761,24.188,30,62,0.5
LEC,98.136,31.2,42.753,24.183,30,63,0.5
LEC,97.844,31.147,42.533,24.164,30,64,0.5
LEC,97.884,30.988,42.534,24.362,30,65,0.5
LEC,101.737,32.241,42.647,26.849,30,66,0.5
LEC,117.471,51.178,42.371,23.922,30,67,0.5
LEC,96.432,30.58,42.173,23.679,30,68,0.5
LEC,96.756,30.787,42.232,23.737,30,69,0.5
LEC,96.813,30.831,42.256,23.726,30,70,0.5
LEC,96.673,30.606,42.32,23.747,30,71,0.5
LEC,97.302,31.109,42.332,23.861,30,72,0.5
LEC,97.438,31.18,42.467,23.791,30,73,0.5
LEC,96.821,30.986,42.03,23.805,30,74,0.5
LEC,96.794,30.839,42.103,23.852,30,75,0.5
LEC,96.977,31.089,42.091,23.797,30,76,0.5
LEC,96.796,30.994,41.976,23.826,30,77,0.5
LEC,96.987,31.131,41.941,23.915,30,78,0.5
LEC,96.924,31.083,41.904,23.937,30,79,0.5
LEC,96.76,31.059,41.828,23.873,30,80,0.5
LEC,96.81,30.991,41.901,23.918,30,81,0.5
LEC,96.831,31.081,41.881,23.869,30,82,0.5
LEC,96.907,31.019,41.971,23.917,30,83,0.5
LEC,96.963,30.974,42.065,23.924,30,84,0.5
LEC,97.158,31.134,42.03,23.994,30,85,0.5
LEC,97.031,30.999,42.079,23.953,30,86,0.5
LEC,96.941,31.153,41.922,23.866,30,87,0.5
LEC,96.741,30.99,41.868,23.883,30,88,0.5
LEC,99.614,31.219,41.932,26.463,30,89,0.5
LEC,116.166,51.681,41.26,23.225,30,90,0.5
LEC,94.09,30.063,40.65,23.377,30,91,0.5
LEC,94.897,30.611,40.962,23.324,30,92,0.5
LEC,94.783,30.55,40.953,23.28,30,93,0.5
LEC,95.087,30.604,41.077,23.406,30,94,0.5
LEC,94.859,30.507,40.836,23.516,30,95,0.5
LEC,95.028,30.539,41.033,23.456,30,96,0.5
LEC,94.982,30.413,41.067,23.502,30,97,0.5
LEC,95.192,30.286,41.367,23.539,30,98,0.5
LEC,95.051,30.468,41.124,23.459,30,99,0.5
LEC,95.22,30.355,41.281,23.584,30,100,0.5
LEC,95.058,30.238,41.4,23.42,30,101,0.5
LEC,95.057,30.577,41.115,23.365,30,102,0.5
LEC,95.308,30.64,41.183,23.485,30,103,0.5
LEC,95.302,30.689,41.12,23.493,30,104,0.5
LEC,95.383,30.639,41.285,23.459,30,105,0.5
LEC,95.418,30.721,41.116,23.581,30,106,0.5
LEC,95.394,30.693,41.156,23.545,30,107,0.5
LEC,95.48,30.777,41.227,23.476,30,108,0.5
LEC,95.265,30.7,41.077,23.488,30,109,0.5
LEC,95.785,30.857,41.308,23.62,30,110,0.5
LEC,95.924,30.744,41.565,23.615,30,111,0.5
LEC,96.324,30.856,41.655,23.813,30,112,0.5
RUS,96.635,30.829,42.038,23.768,30,55,0.5
RUS,96.406,30.367,42.202,23.837,30,56,0.5
RUS,97.738,31.135,42.609,23.994,30,57,0.5
RUS,98.116,31.636,42.573,23.907,30,58,0.5
RUS,97.784,31.36,42.508,23.916,30,59,0.5
RUS,98.082,31.48,42.577,24.025,30,60,0.5
RUS,97.862,31.238,42.646,23.978,30,61,0.5
RUS,97.73,31.12,42.578,24.032,30,62,0.5
RUS,97.782,31.247,42.538,23.997,30,63,0.5
RUS,100.515,31.392,42.646,26.477,30,64,0.5
RUS,118.46,52.57,42.189,23.701,30,65,0.5
RUS,97.167,30.759,42.479,23.929,30,66,0.5
RUS,97.571,30.851,42.74,23.98,30,67,0.5
RUS,96.922,31.038,42.152,23.732,30,68,0.5
RUS,96.683,31.03,42.084,23.569,30,69,0.5
RUS,96.234,30.747,41.766,23.721,30,70,0.5
RUS,97.819,31.462,42.532,23.825,30,71,0.5
RUS,97.233,31.101,42.267,23.865,30,72,0.5
RUS,96.732,30.862,42.099,23.771,30,73,0.5
RUS,96.769,30.87,42.18,23.719,30,74,0.5
RUS,96.992,30.84,42.313,23.839,30,75,0.5
RUS,96.954,31.043,42.088,23.823,30,76,0.5
RUS,96.736,30.867,42.107,23.762,30,77,0.5
RUS,96.928,30.941,42.199,23.788,30,78,0.5
RUS,96.801,30.867,42.161,23.773,30,79,0.5
RUS,96.815,30.93,42.115,23.77,30,80,0.5
RUS,96.911,30.98,42.149,23.782,30,81,0.5
RUS,97.066,30.993,42.224,23.849,30,82,0.5
RUS,97.186,31.03,42.221,23.935,30,83,0.5
RUS,99.405,31.061,42.153,26.191,30,84,0.5
RUS,117.267,52.151,41.641,23.475,30,85,0.5
RUS,95.838,30.638,41.572,23.628,30,86,0.5
RUS,95.241,30.286,41.651,23.304,30,87,0.5
RUS,95.772,30.587,41.817,23.368,30,88,0.5
RUS,95.434,30.608,41.494,23.332,30,89,0.5
RUS,95.481,30.566,41.586,23.329,30,90,0.5
RUS,95.479,30.6,41.469,23.41,30,91,0.5
RUS,95.204,30.547,41.329,23.328,30,92,0.5
RUS,95.065,30.39,41.347,23.328,30,93,0.5
RUS,95.093,30.541,41.25,23.302,30,94,0.5
RUS,95.136,30.57,41.196,23.37,30,95,0.5
RUS,95.193,30.626,41.237,23.33,30,96,0.5
RUS,95.162,30.573,41.252,23.337,30,97,0.5
RUS,95.276,30.599,41.328,23.349,30,98,0.5
RUS,96.657,30.649,42.244,23.764,30,99,0.5
RUS,95.805,30.525,41.724,23.556,30,100,0.5
RUS,96.059,30.794,41.795,23.47,30,101,0.5
RUS,95.954,30.723,41.727,23.504,30,102,0.5
RUS,96.181,30.691,41.93,23.56,30,103,0.5
RUS,95.852,30.639,41.734,23.479,30,104,0.5
RUS,96.186,30.678,41.927,23.581,30,105,0.5
RUS,95.979,30.752,41.74,23.487,30,106,0.5
RUS,96.013,30.744,41.687,23.582,30,107,0.5
RUS,96.151,30.818,41.709,23.624,30,108,0.5
RUS,96.35,30.808,41.885,23.657,30,109,0.5
RUS,96.44,30.765,42.018,23.657,30,110,0.5
NOR,98.01,31.353,42.618,24.039,30,57,0.5
NOR,97.787,31.112,42.476,24.199,30,58,0.5
NOR,97.45,31.115,42.193,24.142,30,59,0.5
NOR,97.794,31.258,42.379,24.157,30,60,0.5
NOR,97.896,31.027,42.622,24.247,30,61,0.5
NOR,97.86,31.074,42.514,24.272,30,62,0.5
NOR,98.134,31.171,42.688,24.275,30,63,0.5
NOR,98.064,31.051,42.721,24.292,30,64,0.5
NOR,97.936,31.019,42.563,24.354,30,65,0.5
NOR,98.172,31.163,42.74,24.269,30,66,0.5
NOR,98.082,31.232,42.561,24.289,30,67,0.5
NOR,100.635,31.225,42.508,26.902,30,68,0.5
NOR,117.77,51.681,42.243,23.846,30,69,0.5
NOR,96.912,31.011,42.058,23.843,30,70,0.5
NOR,96.565,30.716,42.031,23.818,30,71,0.5
NOR,96.776,31.049,41.973,23.754,30,72,0.5
NOR,96.508,30.803,41.777,23.928,30,73,0.5
NOR,96.416,30.87,41.774,23.772,30,74,0.5
NOR,96.501,30.817,41.871,23.813,30,75,0.5
NOR,96.62,30.889,41.825,23.906,30,76,0.5
NOR,96.668,30.839,41.822,24.007,30,77,0.5
NOR,96.696,30.92,41.877,23.899,30,78,0.5
NOR,96.823,30.89,42.047,23.886,30,79,0.5
NOR,96.73,30.923,41.924,23.883,30,80,0.5
NOR,96.566,30.845,41.878,23.843,30,81,0.5
NOR,96.726,30.873,41.939,23.914,30,82,0.5
NOR,97.018,30.98,41.984,24.054,30,83,0.5
NOR,97.041,30.879,42.16,24.002,30,84,0.5
NOR,96.986,30.946,42.076,23.964,30,85,0.5
NOR,97.083,30.944,42.127,24.012,30,86,0.5
NOR,97.171,30.994,42.14,24.037,30,87,0.5
NOR,99.626,31.223,42.016,26.387,30,88,0.5
NOR,116.898,51.869,41.547,23.482,30,89,0.5
NOR,94.476,30.32,40.838,23.318,30,90,0.5
NOR,95.69,30.162,42.072,23.456,30,91,0.5
NOR,95.067,30.355,41.339,23.373,30,92,0.5
NOR,95.149,30.48,41.161,23.508,30,93,0.5
NOR,94.88,30.35,41.047,23.483,30,94,0.5
NOR,95.276,30.366,41.222,23.688,30,95,0.5
NOR,95.069,30.318,41.261,23.49,30,96,0.5
NOR,95.165,30.402,41.212,23.551,30,97,0.5
NOR,95.295,30.462,41.196,23.637,30,98,0.5
NOR,95.346,30.488,41.267,23.591,30,99,0.5
NOR,95.338,30.468,41.24,23.63,30,100,0.5
NOR,95.371,30.485,41.244,23.642,30,101,0.5
NOR,95.485,30.546,41.341,23.598,30,102,0.5
NOR,95.717,30.638,41.369,23.71,30,103,0.5
NOR,95.674,30.64,41.34,23.694,30,104,0.5
NOR,95.657,30.563,41.375,23.719,30,105,0.5
NOR,96.038,30.786,41.516,23.736,30,106,0.5
NOR,95.922,30.655,41.461,23.806,30,107,0.5
NOR,95.782,30.666,41.392,23.724,30,108,0.5
NOR,95.934,30.672,41.387,23.875,30,109,0.5
NOR,96.223,31.035,41.372,23.816,30,110,0.5
NOR,95.976,30.691,41.471,23.814,30,111,0.5
NOR,96.582,30.771,41.992,23.819,30,112,0.5
HAM,98.273,31.287,42.893,24.093,30,14,0.5
HAM,98.303,31.062,43.099,24.142,30,15,0.5
HAM,98.287,30.983,43.146,24.158,30,16,0.5
HAM,98.35,31.14,43.01,24.2,30,17,0.5
HAM,98.183,31.124,42.887,24.172,30,18,0.5
HAM,97.839,30.829,42.823,24.187,30,19,0.5
HAM,98.221,31.079,42.886,24.256,30,20,0.5
HAM,98.645,31.088,43.171,24.386,30,21,0.5
HAM,98.037,30.931,42.821,24.285,30,22,0.5
HAM,98.236,31.279,42.819,24.138,30,23,0.5
HAM,100.889,31.206,42.881,26.802,30,24,0.5
HAM,118.645,52.396,42.491,23.758,30,25,0.5
HAM,97.178,31.073,42.404,23.701,30,26,0.5
HAM,97.264,31.095,42.315,23.854,30,27,0.5
HAM,97.091,31.165,42.207,23.719,30,28,0.5
HAM,97.111,30.738,42.64,23.733,30,29,0.5
HAM,96.85,30.825,42.221,23.804,30,30,0.5
HAM,96.694,30.848,42.131,23.715,30,31,0.5
HAM,96.264,30.768,41.794,23.702,30,32,0.5
HAM,96.51,30.757,42.003,23.75,30,33,0.5
HAM,96.633,30.733,42.141,23.759,30,34,0.5
HAM,96.717,30.884,42.063,23.77,30,35,0.5
HAM,96.666,30.826,42.1,23.74,30,36,0.5
HAM,96.919,31.037,42.09,23.792,30,37,0.5
HAM,96.714,30.847,42.095,23.772,30,38,0.5
HAM,97.201,30.891,42.39,23.92,30,39,0.5
HAM,96.692,30.907,41.948,23.837,30,40,0.5
HAM,96.786,30.897,42.023,23.866,30,41,0.5
HAM,97.244,30.945,42.37,23.929,30,42,0.5
HAM,96.975,30.837,42.175,23.963,30,43,0.5
HAM,97.325,31.076,42.235,24.014,30,44,0.5
HAM,99.696,30.937,42.399,26.36,30,45,0.5
HAM,114.974,50.966,40.903,23.105,30,46,0.5
HAM,95.489,30.776,41.304,23.409,30,47,0.5
HAM,95.279,30.303,41.653,23.323,30,48,0.5
HAM,95.597,30.384,41.575,23.638,30,49,0.5
HAM,94.966,30.06,41.423,23.483,30,50,0.5
HAM,94.722,30.17,41.159,23.393,30,51,0.5
HAM,95.041,30.443,41.198,23.4,30,52,0.5
HAM,94.94,30.463,41.116,23.361,30,53,0.5
HAM,94.996,30.426,41.13,23.44,30,54,0.5
HAM,94.935,30.437,41.134,23.364,30,55,0.5
HAM,95.169,30.494,41.229,23.446,30,56,0.5
HAM,95.184,30.483,41.299,23.402,30,57,0.5
HAM,95.285,30.569,41.258,23.458,30,58,0.5
HAM,95.226,30.514,41.311,23.401,30,59,0.5
HAM,96.165,30.691,41.926,23.548,30,60,0.5
HAM,95.914,30.616,41.819,23.479,30,61,0.5
HAM,95.612,30.655,41.454,23.503,30,62,0.5
HAM,95.532,30.597,41.403,23.532,30,63,0.5
HAM,95.479,30.578,41.382,23.519,30,64,0.5
HAM,95.55,30.643,41.252,23.655,30,65,0.5
HAM,95.974,30.792,41.706,23.476,30,66,0.5
HAM,95.633,30.602,41.487,23.544,30,67,0.5
HAM,95.706,30.597,41.564,23.545,30,68,0.5
HAM,96.138,30.687,41.847,23.604,30,69,0.5
PIA,98.382,31.429,42.789,24.164,30,57,0.5
PIA,98.258,31.147,42.993,24.118,30,58,0.5
PIA,97.897,31.113,42.572,24.212,30,59,0.5
PIA,97.859,30.894,42.78,24.185,30,60,0.5
PIA,97.955,31.412,42.35,24.193,30,61,0.5
PIA,97.984,31.164,42.581,24.239,30,62,0.5
PIA,97.956,31.179,42.533,24.244,30,63,0.5
PIA,98.096,31.211,42.534,24.351,30,64,0.5
PIA,98.073,31.294,42.462,24.317,30,65,0.5
PIA,98.397,31.276,42.727,24.394,30,66,0.5
PIA,100.739,31.364,42.679,26.696,30,67,0.5
PIA,118.689,52.735,42.241,23.713,30,68,0.5
PIA,96.796,30.92,42.057,23.819,30,69,0.5
PIA,96.823,31.008,41.928,23.887,30,70,0.5
PIA,96.427,30.706,41.849,23.872,30,71,0.5
PIA,96.872,30.863,42.13,23.879,30,72,0.5
PIA,97.095,30.958,42.15,23.987,30,73,0.5
PIA,96.577,30.84,41.863,23.874,30,74,0.5
PIA,96.644,30.982,41.794,23.868,30,75,0.5
PIA,96.733,30.904,41.943,23.886,30,76,0.5
PIA,96.555,30.87,41.812,23.873,30,77,0.5
PIA,96.68,30.953,41.883,23.844,30,78,0.5
PIA,96.884,31.104,41.813,23.967,30,79,0.5
PIA,97.008,31.017,42.028,23.963,30,80,0.5
PIA,96.882,30.94,42.004,23.938,30,81,0.5
PIA,96.905,31.034,41.892,23.979,30,82,0.5
PIA,96.905,31.028,41.888,23.989,30,83,0.5
PIA,97.179,31.07,42.068,24.041,30,84,0.5
PIA,97.177,31.02,42.067,24.09,30,85,0.5
PIA,97.57,30.979,42.516,24.075,30,86,0.5
PIA,97.163,30.956,42.2,24.007,30,87,0.5
PIA,97.088,31.023,42.039,24.026,30,88,0.5
PIA,99.211,30.933,41.867,26.411,30,89,0.5
PIA,119.703,53.392,42.529,23.782,30,90,0.5
PIA,95.153,30.577,41.125,23.451,30,91,0.5
PIA,94.774,30.469,40.772,23.533,30,92,0.5
PIA,95.298,30.613,41.055,23.63,30,93,0.5
PIA,94.983,30.196,41.091,23.696,30,94,0.5
PIA,95.005,30.329,41.07,23.606,30,95,0.5
PIA,95.109,30.504,41.055,23.55,30,96,0.5
PIA,95.341,30.605,41.21,23.526,30,97,0.5
PIA,95.258,30.52,41.188,23.55,30,98,0.5
PIA,95.238,30.489,41.161,23.588,30,99,0.5
PIA,95.306,30.589,41.14,23.577,30,100,0.5
PIA,95.296,30.594,41.178,23.524,30,101,0.5
PIA,95.376,30.504,41.194,23.678,30,102,0.5
PIA,95.702,30.651,41.365,23.686,30,103,0.5
PIA,95.653,30.619,41.313,23.721,30,104,0.5
PIA,95.984,30.79,41.405,23.789,30,105,0.5
PIA,95.8,30.74,41.312,23.748,30,106,0.5
PIA,96.024,30.765,41.526,23.733,30,107,0.5
PIA,95.739,30.77,41.299,23.67,30,108,0.5
PIA,96.107,30.976,41.431,23.7,30,109,0.5
PIA,95.973,30.879,41.373,23.721,30,110,0.5
PIA,96.1,30.82,41.515,23.765,30,111,0.5
PIA,95.92,30.738,41.401,23.781,30,112,0.5
ALO,98.02,31.203,42.896,23.921,30,57,0.5
ALO,99.046,32.068,42.719,24.259,30,58,0.5
ALO,97.776,30.951,42.58,24.245,30,59,0.5
ALO,99.292,32.063,42.806,24.423,30,60,0.5
ALO,98.053,31.076,42.676,24.301,30,61,0.5
ALO,98.008,30.905,42.7,24.403,30,62,0.5
ALO,98.103,31.024,42.689,24.39,30,63,0.5
ALO,98.896,31.464,43.036,24.396,30,64,0.5
ALO,99.325,31.635,43.162,24.528,30,65,0.5
ALO,98.554,31.043,42.972,24.539,30,66,0.5
ALO,98.543,30.932,43.035,24.576,30,67,0.5
ALO,98.587,31.446,42.808,24.333,30,68,0.5
ALO,98.612,31.516,42.741,24.355,30,69,0.5
ALO,101.101,31.48,42.707,26.914,30,70,0.5
ALO,118.814,52.462,42.357,23.995,30,71,0.5
ALO,96.97,30.546,42.572,23.852,30,72,0.5
ALO,97.361,31.136,42.381,23.844,30,73,0.5
ALO,97.072,30.967,42.236,23.869,30,74,0.5
ALO,97.357,31.08,42.304,23.973,30,75,0.5
ALO,97.342,30.978,42.385,23.979,30,76,0.5
ALO,97.122,30.882,42.371,23.869,30,77,0.5
ALO,97.265,30.946,42.451,23.868,30,78,0.5
ALO,97.046,30.836,42.303,23.907,30,79,0.5
ALO,97.179,30.925,42.232,24.022,30,80,0.5
ALO,97.638,31.295,42.393,23.95,30,81,0.5
ALO,96.945,31.0,42.032,23.913,30,82,0.5
ALO,97.256,31.091,42.208,23.957,30,83,0.5
ALO,97.104,30.948,42.237,23.919,30,84,0.5
ALO,96.982,30.976,42.05,23.956,30,85,0.5
ALO,96.957,30.866,42.192,23.899,30,86,0.5
ALO,97.056,31.023,42.0,24.033,30,87,0.5
ALO,97.202,31.106,42.136,23.96,30,88,0.5
ALO,97.601,31.211,42.33,24.06,30,89,0.5
ALO,97.273,31.078,42.219,23.976,30,90,0.5
ALO,98.343,31.245,42.631,24.467,30,91,0.5
ALO,96.799,30.5,42.284,24.015,30,92,0.5
ALO,97.297,30.952,42.212,24.133,30,93,0.5
ALO,97.946,31.253,42.438,24.255,30,94,0.5
ALO,98.061,31.525,42.36,24.176,30,95,0.5
ALO,100.261,31.046,42.415,26.8,30,96,0.5
ALO,116.899,52.077,41.387,23.435,30,97,0.5
ALO,95.107,30.517,41.055,23.535,30,98,0.5
ALO,94.981,30.334,41.382,23.265,30,99,0.5
ALO,94.872,30.536,41.011,23.325,30,100,0.5
ALO,95.126,30.468,41.232,23.426,30,101,0.5
ALO,95.225,30.596,41.183,23.446,30,102,0.5
ALO,94.199,30.046,40.806,23.347,30,103,0.5
ALO,94.571,30.4,40.783,23.388,30,104,0.5
ALO,94.677,30.453,40.794,23.43,30,105,0.5
ALO,94.916,30.543,40.924,23.449,30,106,0.5
ALO,94.862,30.447,40.963,23.452,30,107,0.5
ALO,95.249,30.498,41.106,23.645,30,108,0.5
ALO,95.745,30.701,41.444,23.6,30,109,0.5
ALO,95.066,30.478,41.126,23.462,30,110,0.5
ALO,95.014,30.405,41.122,23.487,30,111,0.5
ALO,95.276,30.59,41.134,23.552,30,112,0.5
STR,97.987,31.319,42.653,24.015,30,57,0.5
STR,98.279,31.279,42.79,24.21,30,58,0.5
STR,98.364,30.944,43.227,24.193,30,59,0.5
STR,98.725,30.987,43.577,24.161,30,60,0.5
STR,98.925,31.554,43.188,24.183,30,61,0.5
STR,98.769,31.302,43.186,24.281,30,62,0.5
STR,98.857,30.963,43.37,24.524,30,63,0.5
STR,102.112,31.431,43.451,27.23,30,64,0.5
STR,117.815,51.912,42.22,23.683,30,65,0.5
STR,96.494,30.684,42.077,23.733,30,66,0.5
STR,97.175,30.961,42.338,23.876,30,67,0.5
STR,97.289,30.988,42.395,23.906,30,68,0.5
STR,97.624,31.039,42.588,23.997,30,69,0.5
STR,97.533,30.928,42.631,23.974,30,70,0.5
STR,98.027,31.238,42.753,24.036,30,71,0.5
STR,98.777,31.663,42.958,24.156,30,72,0.5
STR,97.417,30.775,42.503,24.139,30,73,0.5
STR,97.554,30.774,42.598,24.182,30,74,0.5
STR,97.859,31.219,42.499,24.141,30,75,0.5
STR,98.022,31.191,42.686,24.145,30,76,0.5
